run_id,timestamp,minute_index,station_id,cycle_time_sec,torque_nm,vibration_mm_s,temperature_c,queue_length,status_flag,active_event_ids
RUN-016,2026-08-16 06:21:00,21,S19,43.85,55.33,,,3.0,normal,
RUN-016,2026-08-16 06:22:00,22,S19,45.41,54.6,,,1.0,normal,
RUN-016,2026-08-16 06:23:00,23,S19,41.15,58.19,,,2.0,normal,
RUN-016,2026-08-16 06:24:00,24,S19,43.64,57.54,,,0.0,normal,
RUN-016,2026-08-16 06:25:00,25,S19,44.92,55.03,,,0.0,normal,
RUN-016,2026-08-16 06:26:00,26,S19,41.97,54.62,,,4.0,normal,
RUN-016,2026-08-16 06:27:00,27,S19,44.08,55.75,,,0.0,normal,
RUN-016,2026-08-16 06:28:00,28,S19,42.75,52.52,,,0.0,normal,
RUN-016,2026-08-16 06:29:00,29,S19,42.15,57.35,,,1.0,normal,
RUN-016,2026-08-16 06:30:00,30,S19,44.5,55.11,,,2.0,normal,
RUN-016,2026-08-16 06:31:00,31,S19,45.31,57.37,,,1.0,normal,
RUN-016,2026-08-16 06:32:00,32,S19,44.02,50.46,,,2.0,normal,
RUN-016,2026-08-16 06:33:00,33,S19,44.82,56.19,,,0.0,normal,
RUN-016,2026-08-16 06:34:00,34,S19,41.05,55.2,,,2.0,normal,
RUN-016,2026-08-16 06:35:00,35,S19,44.31,59.03,,,3.0,normal,
RUN-016,2026-08-16 06:36:00,36,S19,44.49,55.42,,,4.0,normal,
RUN-016,2026-08-16 06:37:00,37,S19,44.42,56.13,,,3.0,normal,
RUN-016,2026-08-16 06:38:00,38,S19,43.31,53.67,,,2.0,normal,
RUN-016,2026-08-16 06:39:00,39,S19,42.69,58.61,,,2.0,normal,
RUN-016,2026-08-16 06:40:00,40,S19,44.66,55.76,,,1.0,normal,
RUN-016,2026-08-16 06:41:00,41,S19,45.54,59.71,,,0.0,normal,
RUN-016,2026-08-16 06:42:00,42,S19,46.13,54.64,,,0.0,normal,
RUN-016,2026-08-16 06:43:00,43,S19,45.35,55.08,,,2.0,normal,
RUN-016,2026-08-16 06:44:00,44,S19,44.04,57.55,,,0.0,normal,
RUN-016,2026-08-16 06:45:00,45,S19,44.58,56.68,,,3.0,normal,
RUN-016,2026-08-16 06:46:00,46,S19,44.25,55.63,,,1.0,normal,
RUN-016,2026-08-16 06:47:00,47,S19,43.76,56.11,,,2.0,normal,
RUN-016,2026-08-16 06:48:00,48,S19,44.62,57.79,,,0.0,normal,
RUN-016,2026-08-16 06:49:00,49,S19,43.51,57.83,,,3.0,normal,
RUN-016,2026-08-16 06:50:00,50,S19,45.54,61.22,,,0.0,normal,
RUN-016,2026-08-16 06:51:00,51,S19,42.54,58.11,,,0.0,normal,
RUN-016,2026-08-16 06:52:00,52,S19,43.59,56.29,,,4.0,normal,
RUN-016,2026-08-16 06:53:00,53,S19,43.41,55.39,,,0.0,normal,
RUN-016,2026-08-16 06:54:00,54,S19,41.59,55.43,,,2.0,normal,
RUN-016,2026-08-16 06:55:00,55,S19,44.12,53.65,,,3.0,normal,
RUN-016,2026-08-16 06:56:00,56,S19,43.2,53.82,,,2.0,normal,
RUN-016,2026-08-16 06:57:00,57,S19,44.56,54.01,,,0.0,normal,
RUN-016,2026-08-16 06:58:00,58,S19,45.57,54.57,,,2.0,normal,
RUN-016,2026-08-16 06:59:00,59,S19,42.92,56.09,,,0.0,normal,
RUN-016,2026-08-16 07:00:00,60,S19,43.61,57.29,,,1.0,normal,
RUN-016,2026-08-16 07:01:00,61,S19,45.53,59.08,,,1.0,normal,
RUN-016,2026-08-16 07:02:00,62,S19,42.21,57.57,,,0.0,normal,
RUN-016,2026-08-16 07:03:00,63,S19,43.4,56.03,,,0.0,normal,
RUN-016,2026-08-16 07:04:00,64,S19,43.39,54.92,,,0.0,normal,
RUN-016,2026-08-16 07:05:00,65,S19,43.29,59.42,,,1.0,normal,
RUN-016,2026-08-16 07:06:00,66,S19,43.83,56.74,,,2.0,normal,
RUN-016,2026-08-16 07:07:00,67,S19,45.21,58.2,,,0.0,normal,
RUN-016,2026-08-16 07:08:00,68,S19,43.75,56.73,,,2.0,normal,
RUN-016,2026-08-16 07:09:00,69,S19,43.28,54.88,,,0.0,normal,
RUN-016,2026-08-16 07:10:00,70,S19,43.1,53.86,,,1.0,normal,
RUN-016,2026-08-16 07:11:00,71,S19,41.8,61.37,,,2.0,normal,
RUN-016,2026-08-16 07:12:00,72,S19,44.62,56.68,,,3.0,normal,
RUN-016,2026-08-16 07:13:00,73,S19,44.49,53.91,,,1.0,normal,
RUN-016,2026-08-16 07:14:00,74,S19,44.08,56.08,,,1.0,normal,
RUN-016,2026-08-16 07:15:00,75,S19,41.82,55.68,,,0.0,normal,
RUN-016,2026-08-16 07:16:00,76,S19,43.15,55.72,,,2.0,normal,
RUN-016,2026-08-16 07:17:00,77,S19,46.1,56.37,,,0.0,normal,
RUN-016,2026-08-16 07:18:00,78,S19,40.08,56.03,,,0.0,normal,
RUN-016,2026-08-16 07:19:00,79,S19,45.1,56.58,,,2.0,normal,
RUN-016,2026-08-16 07:20:00,80,S19,43.67,56.38,,,2.0,normal,
RUN-016,2026-08-16 07:21:00,81,S19,42.67,56.08,,,1.0,normal,
RUN-016,2026-08-16 07:22:00,82,S19,43.12,55.85,,,2.0,normal,
RUN-016,2026-08-16 07:23:00,83,S19,44.66,54.25,,,3.0,normal,
RUN-016,2026-08-16 07:24:00,84,S19,45.24,58.24,,,1.0,normal,
RUN-016,2026-08-16 07:25:00,85,S19,43.94,56.53,,,3.0,normal,
RUN-016,2026-08-16 07:26:00,86,S19,41.74,60.92,,,0.0,normal,
RUN-016,2026-08-16 07:27:00,87,S19,40.76,52.98,,,0.0,normal,
RUN-016,2026-08-16 07:28:00,88,S19,44.2,56.5,,,0.0,normal,
RUN-016,2026-08-16 07:29:00,89,S19,44.08,56.11,,,1.0,normal,
RUN-016,2026-08-16 07:30:00,90,S19,44.66,54.14,,,1.0,normal,
RUN-016,2026-08-16 07:31:00,91,S19,40.9,55.17,,,0.0,normal,
RUN-016,2026-08-16 07:32:00,92,S19,43.26,57.95,,,1.0,normal,
RUN-016,2026-08-16 07:33:00,93,S19,42.22,52.75,,,1.0,normal,
RUN-016,2026-08-16 07:34:00,94,S19,42.41,56.44,,,2.0,normal,
RUN-016,2026-08-16 07:35:00,95,S19,42.34,55.97,,,1.0,normal,
RUN-016,2026-08-16 07:36:00,96,S19,43.93,53.53,,,1.0,normal,
RUN-016,2026-08-16 07:37:00,97,S19,42.84,56.18,,,2.0,normal,
RUN-016,2026-08-16 07:38:00,98,S19,44.43,55.28,,,0.0,normal,
RUN-016,2026-08-16 07:39:00,99,S19,41.56,52.5,,,1.0,normal,
RUN-016,2026-08-16 07:40:00,100,S19,43.71,56.21,,,1.0,normal,
RUN-016,2026-08-16 07:41:00,101,S19,43.56,57.37,,,0.0,normal,
RUN-016,2026-08-16 07:42:00,102,S19,42.67,56.28,,,1.0,normal,
RUN-016,2026-08-16 07:43:00,103,S19,46.48,54.35,,,1.0,normal,
RUN-016,2026-08-16 07:44:00,104,S19,43.4,54.21,,,1.0,normal,
RUN-016,2026-08-16 07:45:00,105,S19,44.25,54.35,,,3.0,normal,
RUN-016,2026-08-16 07:46:00,106,S19,44.08,57.04,,,3.0,normal,
RUN-016,2026-08-16 07:47:00,107,S19,44.0,56.62,,,2.0,normal,
RUN-016,2026-08-16 07:48:00,108,S19,44.52,54.68,,,2.0,normal,
RUN-016,2026-08-16 07:49:00,109,S19,43.18,56.07,,,1.0,normal,
RUN-016,2026-08-16 07:50:00,110,S19,44.66,56.57,,,4.0,normal,
RUN-016,2026-08-16 07:51:00,111,S19,45.02,56.58,,,2.0,normal,
RUN-016,2026-08-16 07:52:00,112,S19,43.22,59.04,,,2.0,normal,
RUN-016,2026-08-16 07:53:00,113,S19,43.49,55.08,,,0.0,normal,
RUN-016,2026-08-16 07:54:00,114,S19,45.26,55.34,,,0.0,normal,
RUN-016,2026-08-16 07:55:00,115,S19,45.07,55.63,,,2.0,normal,
RUN-016,2026-08-16 07:56:00,116,S19,45.21,54.49,,,3.0,normal,
RUN-016,2026-08-16 07:57:00,117,S19,44.78,52.05,,,0.0,normal,
RUN-016,2026-08-16 07:58:00,118,S19,44.04,55.02,,,3.0,normal,
RUN-016,2026-08-16 07:59:00,119,S19,44.36,59.99,,,1.0,normal,
RUN-016,2026-08-16 08:00:00,120,S19,42.63,52.09,,,0.0,normal,
RUN-016,2026-08-16 08:01:00,121,S19,42.2,55.36,,,0.0,normal,
RUN-016,2026-08-16 08:02:00,122,S19,42.19,52.75,,,2.0,normal,
RUN-016,2026-08-16 08:03:00,123,S19,43.18,55.48,,,2.0,normal,
RUN-016,2026-08-16 08:04:00,124,S19,44.97,59.09,,,1.0,normal,
RUN-016,2026-08-16 08:05:00,125,S19,44.2,54.46,,,1.0,normal,
RUN-016,2026-08-16 08:06:00,126,S19,43.89,52.78,,,2.0,normal,
RUN-016,2026-08-16 08:07:00,127,S19,43.27,54.16,,,1.0,normal,
RUN-016,2026-08-16 08:08:00,128,S19,43.22,55.01,,,1.0,normal,
RUN-016,2026-08-16 08:09:00,129,S19,44.88,56.94,,,3.0,normal,
RUN-016,2026-08-16 08:10:00,130,S19,43.53,57.85,,,1.0,normal,
RUN-016,2026-08-16 08:11:00,131,S19,42.87,54.72,,,2.0,normal,
RUN-016,2026-08-16 08:12:00,132,S19,42.45,54.09,,,1.0,normal,
RUN-016,2026-08-16 08:13:00,133,S19,44.07,53.95,,,2.0,normal,
RUN-016,2026-08-16 08:14:00,134,S19,45.69,54.23,,,3.0,normal,
RUN-016,2026-08-16 08:15:00,135,S19,40.62,51.99,,,2.0,normal,
RUN-016,2026-08-16 08:16:00,136,S19,44.19,56.37,,,0.0,normal,
RUN-016,2026-08-16 08:17:00,137,S19,45.9,59.24,,,0.0,normal,
RUN-016,2026-08-16 08:18:00,138,S19,45.68,56.66,,,0.0,normal,
RUN-016,2026-08-16 08:19:00,139,S19,45.92,55.1,,,4.0,normal,
RUN-016,2026-08-16 08:20:00,140,S19,42.86,55.51,,,4.0,normal,
RUN-016,2026-08-16 08:21:00,141,S19,45.52,57.93,,,5.0,normal,
RUN-016,2026-08-16 08:22:00,142,S19,43.75,54.54,,,2.0,normal,
RUN-016,2026-08-16 08:23:00,143,S19,42.53,52.88,,,1.0,normal,
RUN-016,2026-08-16 08:24:00,144,S19,44.24,60.93,,,3.0,normal,
RUN-016,2026-08-16 08:25:00,145,S19,43.91,56.59,,,1.0,normal,
RUN-016,2026-08-16 08:26:00,146,S19,45.77,53.52,,,2.0,normal,
RUN-016,2026-08-16 08:27:00,147,S19,46.04,55.37,,,2.0,normal,
RUN-016,2026-08-16 08:28:00,148,S19,43.22,60.17,,,2.0,normal,
RUN-016,2026-08-16 08:29:00,149,S19,43.01,54.16,,,4.0,normal,
RUN-016,2026-08-16 08:30:00,150,S19,45.28,55.69,,,2.0,normal,
RUN-016,2026-08-16 08:31:00,151,S19,42.49,59.81,,,1.0,normal,
RUN-016,2026-08-16 08:32:00,152,S19,43.34,53.23,,,1.0,normal,
RUN-016,2026-08-16 08:33:00,153,S19,42.78,53.71,,,0.0,normal,
RUN-016,2026-08-16 08:34:00,154,S19,43.29,59.79,,,3.0,normal,
RUN-016,2026-08-16 08:35:00,155,S19,45.65,55.68,,,2.0,normal,
RUN-016,2026-08-16 08:36:00,156,S19,42.39,58.58,,,1.0,normal,
RUN-016,2026-08-16 08:37:00,157,S19,42.37,53.58,,,3.0,normal,
RUN-016,2026-08-16 08:38:00,158,S19,41.37,59.99,,,0.0,normal,
RUN-016,2026-08-16 08:39:00,159,S19,45.26,59.32,,,0.0,normal,
RUN-016,2026-08-16 08:40:00,160,S19,44.87,52.41,,,1.0,normal,
RUN-016,2026-08-16 08:41:00,161,S19,44.52,59.41,,,1.0,normal,
RUN-016,2026-08-16 08:42:00,162,S19,46.48,52.56,,,0.0,normal,
RUN-016,2026-08-16 08:43:00,163,S19,44.26,52.87,,,1.0,normal,
RUN-016,2026-08-16 08:44:00,164,S19,43.45,58.79,,,2.0,normal,
RUN-016,2026-08-16 08:45:00,165,S19,44.34,55.13,,,0.0,normal,
RUN-016,2026-08-16 08:46:00,166,S19,44.17,58.96,,,4.0,normal,
RUN-016,2026-08-16 08:47:00,167,S19,44.72,57.87,,,1.0,normal,
RUN-016,2026-08-16 08:48:00,168,S19,44.13,56.82,,,0.0,normal,
RUN-016,2026-08-16 08:49:00,169,S19,45.01,54.54,,,3.0,normal,
RUN-016,2026-08-16 08:50:00,170,S19,44.3,55.84,,,2.0,normal,
RUN-016,2026-08-16 08:51:00,171,S19,42.84,57.71,,,1.0,normal,
RUN-016,2026-08-16 08:52:00,172,S19,43.22,55.25,,,0.0,normal,
RUN-016,2026-08-16 08:53:00,173,S19,42.18,56.53,,,0.0,normal,
RUN-016,2026-08-16 08:54:00,174,S19,44.31,50.9,,,2.0,normal,
RUN-016,2026-08-16 08:55:00,175,S19,44.76,54.84,,,3.0,normal,
RUN-016,2026-08-16 08:56:00,176,S19,41.8,59.11,,,0.0,normal,
RUN-016,2026-08-16 08:57:00,177,S19,42.72,58.3,,,1.0,normal,
RUN-016,2026-08-16 08:58:00,178,S19,44.48,56.6,,,1.0,normal,
RUN-016,2026-08-16 08:59:00,179,S19,44.89,51.74,,,1.0,normal,
RUN-016,2026-08-16 09:00:00,180,S19,40.71,56.46,,,1.0,normal,
RUN-016,2026-08-16 09:01:00,181,S19,44.16,54.06,,,2.0,normal,
RUN-016,2026-08-16 09:02:00,182,S19,45.68,54.57,,,1.0,normal,
RUN-016,2026-08-16 09:03:00,183,S19,43.39,54.07,,,0.0,normal,
RUN-016,2026-08-16 09:04:00,184,S19,46.06,52.62,,,1.0,normal,
RUN-016,2026-08-16 09:05:00,185,S19,45.07,56.07,,,1.0,normal,
RUN-016,2026-08-16 09:06:00,186,S19,43.29,52.29,,,3.0,normal,
RUN-016,2026-08-16 09:07:00,187,S19,44.69,55.44,,,1.0,normal,
RUN-016,2026-08-16 09:08:00,188,S19,44.04,54.85,,,3.0,normal,
RUN-016,2026-08-16 09:09:00,189,S19,45.15,55.68,,,2.0,normal,
RUN-016,2026-08-16 09:10:00,190,S19,46.06,57.96,,,1.0,normal,
RUN-016,2026-08-16 09:11:00,191,S19,42.71,54.46,,,0.0,normal,
RUN-016,2026-08-16 09:12:00,192,S19,44.12,54.18,,,0.0,normal,
RUN-016,2026-08-16 09:13:00,193,S19,44.68,53.26,,,1.0,normal,
RUN-016,2026-08-16 09:14:00,194,S19,45.11,50.07,,,1.0,normal,
RUN-016,2026-08-16 09:15:00,195,S19,42.86,58.37,,,0.0,normal,
RUN-016,2026-08-16 09:16:00,196,S19,42.6,51.57,,,0.0,normal,
RUN-016,2026-08-16 09:17:00,197,S19,45.38,52.98,,,2.0,normal,
RUN-016,2026-08-16 09:18:00,198,S19,45.38,55.89,,,3.0,normal,
RUN-016,2026-08-16 09:19:00,199,S19,43.16,54.39,,,2.0,normal,
RUN-016,2026-08-16 09:20:00,200,S19,42.0,57.52,,,0.0,normal,
RUN-016,2026-08-16 09:21:00,201,S19,43.84,55.96,,,3.0,normal,
RUN-016,2026-08-16 09:22:00,202,S19,44.38,55.66,,,3.0,normal,
RUN-016,2026-08-16 09:23:00,203,S19,46.36,56.41,,,0.0,normal,
RUN-016,2026-08-16 09:24:00,204,S19,43.84,52.47,,,1.0,normal,
RUN-016,2026-08-16 09:25:00,205,S19,42.32,58.37,,,1.0,normal,
RUN-016,2026-08-16 09:26:00,206,S19,45.75,54.65,,,4.0,normal,
RUN-016,2026-08-16 09:27:00,207,S19,41.77,54.76,,,2.0,normal,
RUN-016,2026-08-16 09:28:00,208,S19,43.63,58.2,,,0.0,normal,
RUN-016,2026-08-16 09:29:00,209,S19,41.44,53.0,,,3.0,normal,
RUN-016,2026-08-16 09:30:00,210,S19,44.68,59.68,,,0.0,normal,
RUN-016,2026-08-16 09:31:00,211,S19,44.25,56.02,,,2.0,normal,
RUN-016,2026-08-16 09:32:00,212,S19,46.61,60.4,,,1.0,normal,
RUN-016,2026-08-16 09:33:00,213,S19,45.54,58.79,,,1.0,normal,
RUN-016,2026-08-16 09:34:00,214,S19,46.12,54.62,,,1.0,normal,
RUN-016,2026-08-16 09:35:00,215,S19,44.18,55.6,,,1.0,normal,
RUN-016,2026-08-16 09:36:00,216,S19,43.18,56.21,,,2.0,normal,
RUN-016,2026-08-16 09:37:00,217,S19,44.8,56.65,,,2.0,normal,
RUN-016,2026-08-16 09:38:00,218,S19,45.57,58.66,,,0.0,normal,
RUN-016,2026-08-16 09:39:00,219,S19,42.75,54.98,,,1.0,normal,
RUN-016,2026-08-16 09:40:00,220,S19,42.29,55.16,,,2.0,normal,
RUN-016,2026-08-16 09:41:00,221,S19,45.74,57.17,,,1.0,normal,
RUN-016,2026-08-16 09:42:00,222,S19,42.62,57.57,,,0.0,normal,
RUN-016,2026-08-16 09:43:00,223,S19,41.72,56.43,,,1.0,normal,
RUN-016,2026-08-16 09:44:00,224,S19,42.69,54.44,,,0.0,normal,
RUN-016,2026-08-16 09:45:00,225,S19,46.71,56.62,,,4.0,normal,
RUN-016,2026-08-16 09:46:00,226,S19,46.78,55.63,,,2.0,normal,
RUN-016,2026-08-16 09:47:00,227,S19,45.39,56.33,,,3.0,normal,
RUN-016,2026-08-16 09:48:00,228,S19,44.31,55.7,,,4.0,normal,
RUN-016,2026-08-16 09:49:00,229,S19,44.41,59.3,,,1.0,normal,
RUN-016,2026-08-16 09:50:00,230,S19,42.18,58.69,,,0.0,normal,
RUN-016,2026-08-16 09:51:00,231,S19,44.46,57.52,,,2.0,normal,
RUN-016,2026-08-16 09:52:00,232,S19,44.78,53.62,,,2.0,normal,
RUN-016,2026-08-16 09:53:00,233,S19,42.51,59.1,,,0.0,normal,
RUN-016,2026-08-16 09:54:00,234,S19,46.28,57.04,,,1.0,normal,
RUN-016,2026-08-16 09:55:00,235,S19,43.33,56.09,,,1.0,normal,
RUN-016,2026-08-16 09:56:00,236,S19,43.31,54.11,,,1.0,normal,
RUN-016,2026-08-16 09:57:00,237,S19,46.02,59.26,,,0.0,normal,
RUN-016,2026-08-16 09:58:00,238,S19,46.17,51.2,,,1.0,normal,
RUN-016,2026-08-16 09:59:00,239,S19,42.05,55.07,,,1.0,normal,
RUN-016,2026-08-16 06:00:00,0,S20,40.47,,,,3.0,normal,
RUN-016,2026-08-16 06:01:00,1,S20,41.91,,,,2.0,normal,
RUN-016,2026-08-16 06:02:00,2,S20,42.47,,,,0.0,normal,
RUN-016,2026-08-16 06:03:00,3,S20,41.58,,,,0.0,normal,
RUN-016,2026-08-16 06:04:00,4,S20,42.6,,,,1.0,normal,
RUN-016,2026-08-16 06:05:00,5,S20,40.77,,,,3.0,normal,
RUN-016,2026-08-16 06:06:00,6,S20,41.36,,,,1.0,normal,
RUN-016,2026-08-16 06:07:00,7,S20,43.54,,,,3.0,normal,
RUN-016,2026-08-16 06:08:00,8,S20,43.54,,,,2.0,normal,
RUN-016,2026-08-16 06:09:00,9,S20,42.47,,,,2.0,normal,
RUN-016,2026-08-16 06:10:00,10,S20,41.85,,,,4.0,normal,
RUN-016,2026-08-16 06:11:00,11,S20,42.19,,,,4.0,normal,
RUN-016,2026-08-16 06:12:00,12,S20,41.64,,,,1.0,normal,
RUN-016,2026-08-16 06:13:00,13,S20,42.94,,,,0.0,normal,
RUN-016,2026-08-16 06:14:00,14,S20,39.7,,,,1.0,normal,
RUN-016,2026-08-16 06:15:00,15,S20,44.58,,,,4.0,normal,
RUN-016,2026-08-16 06:16:00,16,S20,44.06,,,,1.0,normal,
RUN-016,2026-08-16 06:17:00,17,S20,39.84,,,,1.0,normal,
RUN-016,2026-08-16 06:18:00,18,S20,42.61,,,,2.0,normal,
RUN-016,2026-08-16 06:19:00,19,S20,43.97,,,,1.0,normal,
RUN-016,2026-08-16 06:20:00,20,S20,41.94,,,,0.0,normal,
RUN-016,2026-08-16 06:21:00,21,S20,43.16,,,,2.0,normal,
RUN-016,2026-08-16 06:22:00,22,S20,40.99,,,,3.0,normal,
RUN-016,2026-08-16 06:23:00,23,S20,43.11,,,,1.0,normal,
RUN-016,2026-08-16 06:24:00,24,S20,42.72,,,,2.0,normal,
RUN-016,2026-08-16 06:25:00,25,S20,41.12,,,,1.0,normal,
RUN-016,2026-08-16 06:26:00,26,S20,42.44,,,,2.0,normal,
RUN-016,2026-08-16 06:27:00,27,S20,41.78,,,,3.0,normal,
RUN-016,2026-08-16 06:28:00,28,S20,41.68,,,,0.0,normal,
RUN-016,2026-08-16 06:29:00,29,S20,41.74,,,,1.0,normal,
RUN-016,2026-08-16 06:30:00,30,S20,40.97,,,,1.0,normal,
RUN-016,2026-08-16 06:31:00,31,S20,42.16,,,,1.0,normal,
RUN-016,2026-08-16 06:32:00,32,S20,42.02,,,,0.0,normal,
RUN-016,2026-08-16 06:33:00,33,S20,41.88,,,,1.0,normal,
RUN-016,2026-08-16 06:34:00,34,S20,43.58,,,,1.0,normal,
RUN-016,2026-08-16 06:35:00,35,S20,42.51,,,,2.0,normal,
RUN-016,2026-08-16 06:36:00,36,S20,41.04,,,,1.0,normal,
RUN-016,2026-08-16 06:37:00,37,S20,41.38,,,,2.0,normal,
RUN-016,2026-08-16 06:38:00,38,S20,44.93,,,,0.0,normal,
RUN-016,2026-08-16 06:39:00,39,S20,40.54,,,,1.0,normal,
RUN-016,2026-08-16 06:40:00,40,S20,40.13,,,,1.0,normal,
RUN-016,2026-08-16 06:41:00,41,S20,42.72,,,,2.0,normal,
RUN-016,2026-08-16 06:42:00,42,S20,41.01,,,,2.0,normal,
RUN-016,2026-08-16 06:43:00,43,S20,43.34,,,,4.0,normal,
RUN-016,2026-08-16 06:44:00,44,S20,43.72,,,,0.0,normal,
RUN-016,2026-08-16 06:45:00,45,S20,41.54,,,,6.0,normal,
RUN-016,2026-08-16 06:46:00,46,S20,42.72,,,,1.0,normal,
RUN-016,2026-08-16 06:47:00,47,S20,43.15,,,,2.0,normal,
RUN-016,2026-08-16 06:48:00,48,S20,40.01,,,,1.0,normal,
RUN-016,2026-08-16 06:49:00,49,S20,43.09,,,,0.0,normal,
RUN-016,2026-08-16 06:50:00,50,S20,42.36,,,,1.0,normal,
RUN-016,2026-08-16 06:51:00,51,S20,42.08,,,,1.0,normal,
RUN-016,2026-08-16 06:52:00,52,S20,45.67,,,,3.0,normal,
RUN-016,2026-08-16 06:53:00,53,S20,40.92,,,,2.0,normal,
RUN-016,2026-08-16 06:54:00,54,S20,40.31,,,,0.0,normal,
RUN-016,2026-08-16 06:55:00,55,S20,43.96,,,,1.0,normal,
RUN-016,2026-08-16 06:56:00,56,S20,42.2,,,,0.0,normal,
RUN-016,2026-08-16 06:57:00,57,S20,41.54,,,,1.0,normal,
RUN-016,2026-08-16 06:58:00,58,S20,43.52,,,,1.0,normal,
RUN-016,2026-08-16 06:59:00,59,S20,41.46,,,,1.0,normal,
RUN-016,2026-08-16 07:00:00,60,S20,42.76,,,,3.0,normal,
RUN-016,2026-08-16 07:01:00,61,S20,40.49,,,,3.0,normal,
RUN-016,2026-08-16 07:02:00,62,S20,42.21,,,,1.0,normal,
RUN-016,2026-08-16 07:03:00,63,S20,42.12,,,,1.0,normal,
RUN-016,2026-08-16 07:04:00,64,S20,42.74,,,,0.0,normal,
RUN-016,2026-08-16 07:05:00,65,S20,38.93,,,,0.0,normal,
RUN-016,2026-08-16 07:06:00,66,S20,42.48,,,,0.0,normal,
RUN-016,2026-08-16 07:07:00,67,S20,41.5,,,,2.0,normal,
RUN-016,2026-08-16 07:08:00,68,S20,41.99,,,,3.0,normal,
RUN-016,2026-08-16 07:09:00,69,S20,42.99,,,,0.0,normal,
RUN-016,2026-08-16 07:10:00,70,S20,42.84,,,,1.0,normal,
RUN-016,2026-08-16 07:11:00,71,S20,42.91,,,,0.0,normal,
RUN-016,2026-08-16 07:12:00,72,S20,42.66,,,,0.0,normal,
RUN-016,2026-08-16 07:13:00,73,S20,39.95,,,,1.0,normal,
RUN-016,2026-08-16 07:14:00,74,S20,42.9,,,,1.0,normal,
RUN-016,2026-08-16 07:15:00,75,S20,41.86,,,,4.0,normal,
RUN-016,2026-08-16 07:16:00,76,S20,41.53,,,,1.0,normal,
RUN-016,2026-08-16 07:17:00,77,S20,43.42,,,,2.0,normal,
RUN-016,2026-08-16 07:18:00,78,S20,43.0,,,,1.0,normal,
RUN-016,2026-08-16 07:19:00,79,S20,41.23,,,,2.0,normal,
RUN-016,2026-08-16 07:20:00,80,S20,42.41,,,,3.0,normal,
RUN-016,2026-08-16 07:21:00,81,S20,43.94,,,,1.0,normal,
RUN-016,2026-08-16 07:22:00,82,S20,39.77,,,,0.0,normal,
RUN-016,2026-08-16 07:23:00,83,S20,42.79,,,,1.0,normal,
RUN-016,2026-08-16 07:24:00,84,S20,40.53,,,,0.0,normal,
RUN-016,2026-08-16 07:25:00,85,S20,44.11,,,,0.0,normal,
RUN-016,2026-08-16 07:26:00,86,S20,42.42,,,,0.0,normal,
RUN-016,2026-08-16 07:27:00,87,S20,41.77,,,,1.0,normal,
RUN-016,2026-08-16 07:28:00,88,S20,42.12,,,,2.0,normal,
RUN-016,2026-08-16 07:29:00,89,S20,42.65,,,,3.0,normal,
RUN-016,2026-08-16 07:30:00,90,S20,42.94,,,,1.0,normal,
RUN-016,2026-08-16 07:31:00,91,S20,42.3,,,,2.0,normal,
RUN-016,2026-08-16 07:32:00,92,S20,41.3,,,,5.0,normal,
RUN-016,2026-08-16 07:33:00,93,S20,40.88,,,,0.0,normal,
RUN-016,2026-08-16 07:34:00,94,S20,41.79,,,,0.0,normal,
RUN-016,2026-08-16 07:35:00,95,S20,39.72,,,,5.0,normal,
RUN-016,2026-08-16 07:36:00,96,S20,42.69,,,,0.0,normal,
RUN-016,2026-08-16 07:37:00,97,S20,41.59,,,,1.0,normal,
RUN-016,2026-08-16 07:38:00,98,S20,39.35,,,,1.0,normal,
RUN-016,2026-08-16 07:39:00,99,S20,42.16,,,,0.0,normal,
RUN-016,2026-08-16 07:40:00,100,S20,39.74,,,,2.0,normal,
RUN-016,2026-08-16 07:41:00,101,S20,40.3,,,,2.0,normal,
RUN-016,2026-08-16 07:42:00,102,S20,43.14,,,,3.0,normal,
RUN-016,2026-08-16 07:43:00,103,S20,40.39,,,,0.0,normal,
RUN-016,2026-08-16 07:44:00,104,S20,40.27,,,,4.0,normal,
RUN-016,2026-08-16 07:45:00,105,S20,41.1,,,,1.0,normal,
RUN-016,2026-08-16 07:46:00,106,S20,43.04,,,,2.0,normal,
RUN-016,2026-08-16 07:47:00,107,S20,41.94,,,,3.0,normal,
RUN-016,2026-08-16 07:48:00,108,S20,42.22,,,,3.0,normal,
RUN-016,2026-08-16 07:49:00,109,S20,41.82,,,,3.0,normal,
RUN-016,2026-08-16 07:50:00,110,S20,42.44,,,,2.0,normal,
RUN-016,2026-08-16 07:51:00,111,S20,42.81,,,,2.0,normal,
RUN-016,2026-08-16 07:52:00,112,S20,40.15,,,,3.0,normal,
RUN-016,2026-08-16 07:53:00,113,S20,43.8,,,,2.0,normal,
RUN-016,2026-08-16 07:54:00,114,S20,42.56,,,,1.0,normal,
RUN-016,2026-08-16 07:55:00,115,S20,41.84,,,,0.0,normal,
RUN-016,2026-08-16 07:56:00,116,S20,40.75,,,,1.0,normal,
RUN-016,2026-08-16 07:57:00,117,S20,41.19,,,,1.0,normal,
RUN-016,2026-08-16 07:58:00,118,S20,40.64,,,,3.0,normal,
RUN-016,2026-08-16 07:59:00,119,S20,41.57,,,,1.0,normal,
RUN-016,2026-08-16 08:00:00,120,S20,43.8,,,,0.0,normal,
